obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
vmp,32876211000001101,32876211000001101,0501030I0AAAKAK,Doxycycline 100mg/5ml oral suspension,Doxycycline 100mg/5ml oral suspension,suspension.oral
vmp,324070004,324070004,0501030I0AAAAAA,Doxycycline 50mg capsules,Doxycycline 50mg capsules,capsule.oral
vmp,8485211000001101,8485211000001101,0501030I0AAAHAH,Doxycycline 50mg/5ml oral solution,Doxycycline 50mg/5ml oral liquid,solution.oral
vmp,8485311000001109,8485311000001109,0501030I0AAAHAH,Doxycycline 50mg/5ml oral suspension,Doxycycline 50mg/5ml oral liquid,suspension.oral
vmp,36064711000001106,36064711000001106,0501050C0AAAKAK,Erythromycin 250mg gastro-resistant capsules,Erythromycin 250mg gastro-resistant capsules,capsulegastro-resistant.oral
vmp,324178009,324178009,0501050C0AAABAB,Erythromycin 250mg gastro-resistant tablets,Erythromycin 250mg gastro-resistant tablets,tabletgastro-resistant.oral
vmp,324232005,324232005,0501050H0AAAAAA,Erythromycin ethyl succinate 125mg/5ml oral suspension,Erythromycin ethyl succinate 125mg/5ml oral suspension,suspension.oral
vmp,36564711000001108,36564711000001108,0501050H0AAALAL,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free,Erythromycin ethyl succinate 125mg/5ml susp sugar free,suspension.oral
vmp,324233000,324233000,0501050H0AAABAB,Erythromycin ethyl succinate 250mg/5ml oral suspension,Erythromycin ethyl succinate 250mg/5ml oral suspension,suspension.oral
vmp,324192003,324192003,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free,Erythromycin ethyl succinate 250mg/5ml susp sugar free,suspension.oral
vmp,324179001,324179001,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets,Erythromycin ethyl succinate 500mg tablets,tablet.oral
vmp,324234006,324234006,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension,Erythromycin ethyl succinate 500mg/5ml oral suspension,suspension.oral
vmp,324203007,324203007,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free,Erythromycin ethyl succinate 500mg/5ml susp sugar free,suspension.oral
vmp,324180003,324180003,0501050N0AAAAAA,Erythromycin stearate 250mg tablets,Erythromycin stearate 250mg tablets,tablet.oral
vmp,324181004,324181004,0501050N0AAABAB,Erythromycin stearate 500mg tablets,Erythromycin stearate 500mg tablets,tablet.oral
vmp,324633007,324633007,0501120X0AAABAB,Levofloxacin 250mg tablets,Levofloxacin 250mg tablets,tablet.oral
vmp,324634001,324634001,0501120X0AAAAAA,Levofloxacin 500mg tablets,Levofloxacin 500mg tablets,tablet.oral
vmp,324076005,324076005,0501030L0AAABAB,Lymecycline 408mg capsules,Lymecycline 408mg capsules,capsule.oral
vmp,324091007,324091007,0501030P0AAAEAE,Minocycline 100mg capsules,Minocycline 100mg capsules,capsule.oral
vmp,36565111000001106,36565111000001106,0501030P0AAACAC,Minocycline 100mg modified-release capsules,Minocycline 100mg modified-release capsules,capsulemodified-release.oral
vmp,324093005,324093005,0501030P0AAABAB,Minocycline 100mg tablets,Minocycline 100mg tablets,tablet.oral
vmp,324090008,324090008,0501030P0AAADAD,Minocycline 50mg capsules,Minocycline 50mg capsules,capsule.oral
vmp,324092000,324092000,0501030P0AAAAAA,Minocycline 50mg tablets,Minocycline 50mg tablets,tablet.oral
vmp,13003811000001109,13003811000001109,0501030T0AAAPAP,Oxytetracycline 125mg/5ml oral suspension,Oxytetracycline 125mg/5ml oral suspension,suspension.oral
vmp,324095003,324095003,0501030T0AAAJAJ,Oxytetracycline 250mg tablets,Oxytetracycline 250mg tablets,tablet.oral
vmp,13003911000001104,13003911000001104,0501030T0AAAQAQ,Oxytetracycline 250mg/5ml oral suspension,Oxytetracycline 250mg/5ml oral suspension,suspension.oral
vmp,13004011000001101,13004011000001101,0501030T0AAARAR,Oxytetracycline 500mg/5ml oral suspension,Oxytetracycline 500mg/5ml oral suspension,suspension.oral
vmp,21407411000001104,21407411000001104,0501030V0AAARAR,Tetracycline 125mg/5ml oral solution,Tetracycline 125mg/5ml oral solution,solution.oral
vmp,324011006,324011006,0501030V0AAAAAA,Tetracycline 250mg capsules,Tetracycline 250mg capsules,capsule.oral
vmp,324012004,324012004,0501030V0AAAFAF,Tetracycline 250mg tablets,Tetracycline 250mg tablets,tablet.oral
